name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector
,805,742,745,Highway,1,0.0776281745098535,2.0,1900.0,90.0,1,0,0.0517521163399023,1900.0,0.15,4,1.0,1,100,10,0,1,0
,806,743,742,Highway,1,0.2196630795421176,3.0,1500.0,50.0,1,0,0.2635956954505412,1500.0,0.15,4,1.0,1,100,10,0,1,0
,807,743,746,Highway,1,0.1172941823316249,3.0,1500.0,50.0,1,0,0.1407530187979499,1500.0,0.15,4,1.0,1,100,10,0,1,0
,808,734,733,Highway,1,0.2946417462363452,2.0,1900.0,90.0,1,0,0.1964278308242301,1900.0,0.15,4,1.0,1,100,10,0,1,0
,809,734,744,Highway,1,0.2399541622893839,2.0,1900.0,90.0,1,0,0.1599694415262559,1900.0,0.15,4,1.0,1,100,10,0,1,0
,810,744,742,Highway,1,0.2728721732126202,2.0,1900.0,90.0,1,0,0.1819147821417468,1900.0,0.15,4,1.0,1,100,10,0,1,0
,811,744,734,Highway,1,0.2399541622893839,2.0,1900.0,90.0,1,0,0.1599694415262559,1900.0,0.15,4,1.0,1,100,10,0,1,0
,812,747,748,Highway,1,0.0973242004847715,4.0,3400.0,90.0,1,0,0.064882800323181,3400.0,0.15,4,1.0,1,100,10,0,1,0
,813,747,749,Highway,1,0.1022399139279763,4.0,3800.0,90.0,1,0,0.0681599426186508,3800.0,0.15,4,1.0,1,100,10,0,1,0
,814,748,747,Highway,1,0.0973242004847715,4.0,3400.0,90.0,1,0,0.064882800323181,3400.0,0.15,4,1.0,1,100,10,0,1,0
,815,748,750,Highway,1,0.0733241180748336,4.0,3400.0,90.0,1,0,0.0488827453832224,3400.0,0.15,4,1.0,1,100,10,0,1,0
,816,566,565,Highway,1,0.1514331535694875,2.0,1400.0,50.0,1,0,0.181719784283385,1400.0,0.15,4,1.0,1,100,10,0,1,0
,817,566,751,Highway,1,0.2268627336627567,2.0,1400.0,50.0,1,0,0.272235280395308,1400.0,0.15,4,1.0,1,100,10,0,1,0
,818,752,753,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,819,752,754,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,820,755,449,Highway,1,0.1746719280401028,1.0,750.0,90.0,1,0,0.1164479520267352,750.0,0.15,4,1.0,1,100,10,0,1,0
,821,755,756,Highway,1,0.5241107543990859,1.0,750.0,90.0,1,0,0.3494071695993906,750.0,0.15,4,1.0,1,100,10,0,1,0
,822,757,675,Highway,1,0.4262119544936182,4.0,3800.0,90.0,1,0,0.2841413029957454,3800.0,0.15,4,1.0,1,100,10,0,1,0
,823,757,758,Highway,1,0.2352662020754901,3.0,2850.0,90.0,1,0,0.1568441347169934,2850.0,0.15,4,1.0,1,100,10,0,1,0
,824,281,280,Highway,1,0.2245498246094326,1.0,950.0,90.0,1,0,0.149699883072955,950.0,0.15,4,1.0,1,100,10,0,1,0
,825,281,759,Highway,1,0.0415810107088183,2.0,1900.0,90.0,1,0,0.0277206738058789,1900.0,0.15,4,1.0,1,100,10,0,1,0
,826,1940,761,Highway,1,0.36813584449222,4.0,7200.0,100.0,1,0,0.220881506695332,7200.0,0.15,4,1.0,1,100,10,0,1,0
,827,761,762,Highway,1,0.2889999908579669,4.0,7200.0,100.0,1,0,0.1733999945147802,7200.0,0.15,4,1.0,1,100,10,0,1,0
,828,763,2296,Highway,1,0.3801315561749642,4.0,7200.0,100.0,1,0,0.2280789337049785,7200.0,0.15,4,1.0,1,100,10,0,1,0
,829,764,765,Highway,1,0.4065273121368577,2.0,1400.0,50.0,1,0,0.4878327745642292,1400.0,0.15,4,1.0,1,100,10,0,1,0
,830,764,766,Highway,1,0.1074797957694778,1.0,700.0,50.0,1,0,0.1289757549233734,700.0,0.15,4,1.0,1,100,10,0,1,0
,831,767,627,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,832,767,766,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,833,768,769,Highway,1,0.2573991439682402,2.0,1300.0,50.0,1,0,0.3088789727618882,1300.0,0.15,4,1.0,1,100,10,0,1,0
,834,768,770,Highway,1,0.2589643069358137,2.0,1300.0,50.0,1,0,0.3107571683229764,1300.0,0.15,4,1.0,1,100,10,0,1,0
,835,771,772,Highway,1,0.1222865487287951,2.0,1300.0,50.0,1,0,0.1467438584745542,1300.0,0.15,4,1.0,1,100,10,0,1,0
,836,771,773,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,837,772,771,Highway,1,0.1222865487287951,2.0,1300.0,50.0,1,0,0.1467438584745542,1300.0,0.15,4,1.0,1,100,10,0,1,0
,838,772,774,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,839,774,772,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,840,774,58,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,841,58,774,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,842,58,775,Highway,1,0.0559987596227524,2.0,1300.0,50.0,1,0,0.0671985115473029,1300.0,0.15,4,1.0,1,100,10,0,1,0
,843,775,58,Highway,1,0.0559987596227524,2.0,1300.0,50.0,1,0,0.0671985115473029,1300.0,0.15,4,1.0,1,100,10,0,1,0
,844,775,776,Highway,1,0.1025914226434159,1.0,650.0,50.0,1,0,0.1231097071720991,650.0,0.15,4,1.0,1,100,10,0,1,0
,845,777,778,Highway,1,0.1367221397727931,2.0,1000.0,50.0,1,0,0.1640665677273517,1000.0,0.15,4,1.0,1,100,10,0,1,0
,846,777,779,Highway,1,0.0978131477031018,2.0,1000.0,50.0,1,0,0.1173757772437222,1000.0,0.15,4,1.0,1,100,10,0,1,0
,847,780,781,Highway,1,0.10725788924867,1.0,500.0,50.0,1,0,0.128709467098404,500.0,0.15,4,1.0,1,100,10,0,1,0
,848,780,782,Highway,1,0.1220408355026958,1.0,500.0,50.0,1,0,0.146449002603235,500.0,0.15,4,1.0,1,100,10,0,1,0
,849,783,782,Highway,1,0.0870279859024348,2.0,1000.0,50.0,1,0,0.1044335830829217,1000.0,0.15,4,1.0,1,100,10,0,1,0
,850,783,784,Highway,1,0.1441385758157732,2.0,1000.0,50.0,1,0,0.1729662909789279,1000.0,0.15,4,1.0,1,100,10,0,1,0
,851,785,786,Highway,1,0.1182430111800775,1.0,500.0,50.0,1,0,0.1418916134160931,500.0,0.15,4,1.0,1,100,10,0,1,0
,852,785,784,Highway,1,0.1161060663280477,1.0,500.0,50.0,1,0,0.1393272795936573,500.0,0.15,4,1.0,1,100,10,0,1,0
,853,787,781,Highway,1,0.2245498246094326,3.0,1500.0,50.0,1,0,0.2694597895313191,1500.0,0.15,4,1.0,1,100,10,0,1,0
,854,787,786,Highway,1,0.2245498246094326,2.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,855,788,789,Highway,1,0.0314050675565664,1.0,650.0,50.0,1,0,0.0376860810678797,650.0,0.15,4,1.0,1,100,10,0,1,0
,856,788,70,Highway,1,0.2936733977057409,2.0,1300.0,50.0,1,0,0.3524080772468891,1300.0,0.15,4,1.0,1,100,10,0,1,0
,857,791,788,Highway,1,0.0411463167245023,1.0,650.0,50.0,1,0,0.0493755800694028,650.0,0.15,4,1.0,1,100,10,0,1,0
,858,791,790,Highway,1,0.0229513332336652,3.0,2850.0,90.0,1,0,0.0153008888224434,2850.0,0.15,4,1.0,1,100,10,0,1,0
,859,791,375,Highway,1,0.1354507269193755,3.0,2850.0,90.0,1,0,0.090300484612917,2850.0,0.15,4,1.0,1,100,10,0,1,0
,860,792,793,Highway,1,0.0210109084286865,1.0,650.0,50.0,1,0,0.0252130901144238,650.0,0.15,4,1.0,1,100,10,0,1,0
,861,794,792,Highway,1,0.0226140071693862,1.0,650.0,50.0,1,0,0.0271368086032634,650.0,0.15,4,1.0,1,100,10,0,1,0
,862,795,794,Highway,1,0.0142927417943394,1.0,650.0,50.0,1,0,0.0171512901532073,650.0,0.15,4,1.0,1,100,10,0,1,0
,863,796,795,Highway,1,0.0206371412749326,1.0,650.0,50.0,1,0,0.0247645695299192,650.0,0.15,4,1.0,1,100,10,0,1,0
,864,797,796,Highway,1,0.0131990946654809,1.0,650.0,50.0,1,0,0.0158389135985771,650.0,0.15,4,1.0,1,100,10,0,1,0
,865,798,797,Highway,1,0.0143720830521807,1.0,650.0,50.0,1,0,0.0172464996626169,650.0,0.15,4,1.0,1,100,10,0,1,0
,866,799,798,Highway,1,0.0197265124959177,1.0,650.0,50.0,1,0,0.0236718149951012,650.0,0.15,4,1.0,1,100,10,0,1,0
,867,800,799,Highway,1,0.0178433370266071,1.0,650.0,50.0,1,0,0.0214120044319285,650.0,0.15,4,1.0,1,100,10,0,1,0
,868,801,800,Highway,1,0.0190518384482409,1.0,650.0,50.0,1,0,0.0228622061378891,650.0,0.15,4,1.0,1,100,10,0,1,0
,869,789,801,Highway,1,0.0232555362710128,1.0,650.0,50.0,1,0,0.0279066435252153,650.0,0.15,4,1.0,1,100,10,0,1,0
,870,790,791,Highway,1,0.0229513332336652,3.0,2850.0,90.0,1,0,0.0153008888224434,2850.0,0.15,4,1.0,1,100,10,0,1,0
,871,790,793,Highway,1,0.0257895921584263,3.0,2850.0,90.0,1,0,0.0171930614389508,2850.0,0.15,4,1.0,1,100,10,0,1,0
,872,802,803,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,873,802,31,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,874,1941,2336,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,875,804,460,Highway,1,0.2073862459259727,1.0,1200.0,60.0,1,0,0.2073862459259727,1200.0,0.15,4,1.0,1,100,10,0,1,0
,876,805,806,Highway,1,0.2878170564527814,1.0,700.0,50.0,1,0,0.3453804677433377,700.0,0.15,4,1.0,1,100,10,0,1,0
,877,805,807,Highway,1,0.4085767983878485,1.0,700.0,50.0,1,0,0.4902921580654182,700.0,0.15,4,1.0,1,100,10,0,1,0
,878,808,49,Highway,1,0.1004325592672091,2.0,1300.0,50.0,1,0,0.1205190711206509,1300.0,0.15,4,1.0,1,100,10,0,1,0
,879,808,74,Highway,1,0.2438181251856103,2.0,1300.0,50.0,1,0,0.2925817502227324,1300.0,0.15,4,1.0,1,100,10,0,1,0
,880,73,72,Highway,1,0.0708242096549996,2.0,1500.0,90.0,1,0,0.0472161397699997,1500.0,0.15,4,1.0,1,100,10,0,1,0
,881,73,809,Highway,1,0.1842009478912356,2.0,1500.0,90.0,1,0,0.1228006319274904,1500.0,0.15,4,1.0,1,100,10,0,1,0
,882,810,811,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,883,810,812,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,884,813,814,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,885,813,815,Highway,1,0.1134469794406599,3.0,2850.0,90.0,1,0,0.0756313196271066,2850.0,0.15,4,1.0,1,100,10,0,1,0
,886,814,813,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,887,814,816,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,888,817,818,Highway,1,0.229214168127841,5.0,7200.0,100.0,1,0,0.1375285008767046,7200.0,0.15,4,1.0,1,100,10,0,1,0
,889,819,817,Highway,1,0.1365541561386901,4.0,7200.0,100.0,1,0,0.0819324936832141,7200.0,0.15,4,1.0,1,100,10,0,1,0
,890,820,819,Highway,1,0.128015624046442,4.0,7200.0,100.0,1,0,0.0768093744278652,7200.0,0.15,4,1.0,1,100,10,0,1,0
,891,821,822,Highway,1,0.0336492706762618,1.0,850.0,90.0,1,0,0.0224328471175079,850.0,0.15,4,1.0,1,100,10,0,1,0
,892,823,824,Highway,1,0.0951262319236918,1.0,1200.0,60.0,1,0,0.0951262319236918,1200.0,0.15,4,1.0,1,100,10,0,1,0
,893,825,550,Highway,1,0.0412310562561766,2.0,2400.0,60.0,1,0,0.0412310562561766,2400.0,0.15,4,1.0,1,100,10,0,1,0
,894,551,826,Highway,1,0.0390128184062623,2.0,2400.0,60.0,1,0,0.0390128184062623,2400.0,0.15,4,1.0,1,100,10,0,1,0
,895,827,559,Highway,1,0.0407921561087422,2.0,2400.0,60.0,1,0,0.0407921561087422,2400.0,0.15,4,1.0,1,100,10,0,1,0
,896,828,829,Highway,1,0.0970034281804371,2.0,1400.0,50.0,1,0,0.1164041138165245,1400.0,0.15,4,1.0,1,100,10,0,1,0
,897,828,830,Highway,1,0.0667687238405723,4.0,2800.0,50.0,1,0,0.0801224686086868,2800.0,0.15,4,1.0,1,100,10,0,1,0
,898,69,68,Highway,1,0.1671212872883656,2.0,1300.0,50.0,1,0,0.2005455447460387,1300.0,0.15,4,1.0,1,100,10,0,1,0
,899,69,831,Highway,1,0.407758024085905,2.0,1300.0,50.0,1,0,0.489309628903086,1300.0,0.15,4,1.0,1,100,10,0,1,0
,900,832,833,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,901,832,834,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,902,839,840,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,903,839,841,Highway,1,0.2370769695928332,2.0,1000.0,50.0,1,0,0.2844923635113999,1000.0,0.15,4,1.0,1,100,10,0,1,0
,904,839,739,Highway,1,0.2296538911755894,2.0,1000.0,50.0,1,0,0.2755846694107073,1000.0,0.15,4,1.0,1,100,10,0,1,0
,905,839,842,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,906,846,850,Highway,1,0.1508521734989509,2.0,1400.0,50.0,1,0,0.1810226081987411,1400.0,0.15,4,1.0,1,100,10,0,1,0
,907,846,851,Highway,1,0.3792771831448205,2.0,1400.0,50.0,1,0,0.4551326197737846,1400.0,0.15,4,1.0,1,100,10,0,1,0
,908,847,152,Highway,1,0.1732241969902249,2.0,1800.0,60.0,1,0,0.1732241969902249,1800.0,0.15,4,1.0,1,100,10,0,1,0
,909,847,852,Highway,1,0.2245498246094326,2.0,1800.0,60.0,1,0,0.2245498246094326,1800.0,0.15,4,1.0,1,100,10,0,1,0
,910,151,150,Highway,1,0.2105602252974875,1.0,1000.0,50.0,1,0,0.2526722703569851,1000.0,0.15,4,1.0,1,100,10,0,1,0
,911,151,147,Highway,1,0.2224232803418931,1.0,1000.0,50.0,1,0,0.2669079364102717,1000.0,0.15,4,1.0,1,100,10,0,1,0
,912,848,853,Highway,1,0.284943288577015,2.0,1400.0,50.0,1,0,0.341931946292418,1400.0,0.15,4,1.0,1,100,10,0,1,0
,913,848,854,Highway,1,0.2688321403867542,2.0,1400.0,50.0,1,0,0.322598568464105,1400.0,0.15,4,1.0,1,100,10,0,1,0
,914,860,862,Highway,1,0.4284547404858708,2.0,1700.0,90.0,1,0,0.2856364936572472,1700.0,0.15,4,1.0,1,100,10,0,1,0
,915,860,863,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,916,859,864,Highway,1,0.1488419147931557,1.0,1200.0,60.0,1,0,0.1488419147931557,1200.0,0.15,4,1.0,1,100,10,0,1,0
,917,865,463,Highway,1,0.3657280410359588,4.0,7200.0,100.0,1,0,0.2194368246215753,7200.0,0.15,4,1.0,1,100,10,0,1,0
,918,866,867,Highway,1,0.1770875489694292,2.0,2400.0,60.0,1,0,0.1770875489694292,2400.0,0.15,4,1.0,1,100,10,0,1,0
,919,868,869,Highway,1,0.1299884610263541,3.0,5400.0,100.0,1,0,0.0779930766158124,5400.0,0.15,4,1.0,1,100,10,0,1,0
,920,870,871,Highway,1,0.0837976167908649,1.0,1200.0,60.0,1,0,0.0837976167908649,1200.0,0.15,4,1.0,1,100,10,0,1,0
,921,872,870,Highway,1,0.1448861622101986,1.0,1200.0,60.0,1,0,0.1448861622101986,1200.0,0.15,4,1.0,1,100,10,0,1,0
,922,873,874,Highway,1,0.1142147100858729,3.0,5400.0,100.0,1,0,0.0685288260515237,5400.0,0.15,4,1.0,1,100,10,0,1,0
,923,875,876,Highway,1,0.0845340168216322,1.0,1000.0,50.0,1,0,0.1014408201859586,1000.0,0.15,4,1.0,1,100,10,0,1,0
,924,875,877,Highway,1,0.0636396103067892,1.0,1000.0,50.0,1,0,0.0763675323681471,1000.0,0.15,4,1.0,1,100,10,0,1,0
,925,869,450,Highway,1,0.1101135777277262,3.0,5400.0,100.0,1,0,0.0660681466366357,5400.0,0.15,4,1.0,1,100,10,0,1,0
,926,454,873,Highway,1,0.1074895343742822,3.0,5400.0,100.0,1,0,0.0644937206245693,5400.0,0.15,4,1.0,1,100,10,0,1,0
,927,715,456,Highway,1,0.1460136979875518,3.0,5400.0,100.0,1,0,0.0876082187925311,5400.0,0.15,4,1.0,1,100,10,0,1,0
,928,455,716,Highway,1,0.1147562634456176,3.0,5400.0,100.0,1,0,0.0688537580673706,5400.0,0.15,4,1.0,1,100,10,0,1,0
,929,876,875,Highway,1,0.0845340168216322,1.0,1000.0,50.0,1,0,0.1014408201859586,1000.0,0.15,4,1.0,1,100,10,0,1,0
,930,876,878,Highway,1,0.2444167999810508,1.0,1000.0,50.0,1,0,0.293300159977261,1000.0,0.15,4,1.0,1,100,10,0,1,0
,931,877,875,Highway,1,0.0636396103067892,1.0,1000.0,50.0,1,0,0.0763675323681471,1000.0,0.15,4,1.0,1,100,10,0,1,0
,932,877,879,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,933,867,880,Highway,1,0.1320605921537534,3.0,3600.0,60.0,1,0,0.1320605921537534,3600.0,0.15,4,1.0,1,100,10,0,1,0
,934,881,882,Highway,1,0.1562033405856344,3.0,5400.0,100.0,1,0,0.0937220043513806,5400.0,0.15,4,1.0,1,100,10,0,1,0
,935,883,884,Highway,1,0.1966717916756103,3.0,5400.0,100.0,1,0,0.1180030750053662,5400.0,0.15,4,1.0,1,100,10,0,1,0
,936,885,886,Highway,1,0.1134416149391395,1.0,1200.0,60.0,1,0,0.1134416149391395,1200.0,0.15,4,1.0,1,100,10,0,1,0
,937,887,885,Highway,1,0.1977169694285242,1.0,1200.0,60.0,1,0,0.1977169694285242,1200.0,0.15,4,1.0,1,100,10,0,1,0
,938,888,889,Highway,1,0.0493963561409138,1.0,1200.0,60.0,1,0,0.0493963561409138,1200.0,0.15,4,1.0,1,100,10,0,1,0
,939,890,891,Highway,1,0.1366162508635045,3.0,5400.0,100.0,1,0,0.0819697505181027,5400.0,0.15,4,1.0,1,100,10,0,1,0
,940,892,893,Highway,1,0.146102703602637,3.0,5400.0,100.0,1,0,0.0876616221615822,5400.0,0.15,4,1.0,1,100,10,0,1,0
,941,1942,894,Highway,1,0.4414462047667611,2.0,1300.0,50.0,1,0,0.5297354457201133,1300.0,0.15,4,1.0,1,100,10,0,1,0
,942,1943,272,Highway,1,0.1733151208327385,2.0,1300.0,50.0,1,0,0.2079781449992862,1300.0,0.15,4,1.0,1,100,10,0,1,0
,943,1944,895,Highway,1,0.2267531119986212,2.0,1300.0,50.0,1,0,0.2721037343983454,1300.0,0.15,4,1.0,1,100,10,0,1,0
,944,1945,276,Highway,1,0.2341439144435202,2.0,1300.0,50.0,1,0,0.2809726973322242,1300.0,0.15,4,1.0,1,100,10,0,1,0
,945,1946,274,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,946,1949,282,Highway,1,0.2538004969617072,1.0,650.0,50.0,1,0,0.3045605963540487,650.0,0.15,4,1.0,1,100,10,0,1,0
,947,1948,308,Highway,1,0.6780667342343121,2.0,1300.0,50.0,1,0,0.8136800810811745,1300.0,0.15,4,1.0,1,100,10,0,1,0
,948,282,280,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,949,282,2297,Highway,1,0.2590218661214169,1.0,650.0,50.0,1,0,0.3108262393457003,650.0,0.15,4,1.0,1,100,10,0,1,0
,950,282,896,Highway,1,0.330146789785982,1.0,650.0,50.0,1,0,0.3961761477431784,650.0,0.15,4,1.0,1,100,10,0,1,0
,951,1950,897,Highway,1,0.1646401026768895,1.0,650.0,50.0,1,0,0.1975681232122675,650.0,0.15,4,1.0,1,100,10,0,1,0
,952,896,282,Highway,1,0.330146789785982,1.0,650.0,50.0,1,0,0.3961761477431784,650.0,0.15,4,1.0,1,100,10,0,1,0
,953,896,895,Highway,1,0.3462172195945761,1.0,900.0,60.0,1,0,0.3462172195945761,900.0,0.15,4,1.0,1,100,10,0,1,0
,954,381,898,Highway,1,0.078892331693264,4.0,7200.0,100.0,1,0,0.0473353990159584,7200.0,0.15,4,1.0,1,100,10,0,1,0
,955,895,2298,Highway,1,0.2267510824111727,2.0,1300.0,50.0,1,0,0.2721012988934073,1300.0,0.15,4,1.0,1,100,10,0,1,0
,956,895,896,Highway,1,0.3462172195945761,1.0,900.0,60.0,1,0,0.3462172195945761,900.0,0.15,4,1.0,1,100,10,0,1,0
,957,895,899,Highway,1,0.300922593801401,2.0,1300.0,50.0,1,0,0.3611071125616812,1300.0,0.15,4,1.0,1,100,10,0,1,0
,958,895,900,Highway,1,0.3586229076275148,1.0,650.0,50.0,1,0,0.4303474891530178,650.0,0.15,4,1.0,1,100,10,0,1,0
,959,894,2299,Highway,1,0.4414467011429626,2.0,1300.0,50.0,1,0,0.529736041371555,1300.0,0.15,4,1.0,1,100,10,0,1,0
,960,894,697,Highway,1,0.0817717403959011,2.0,1300.0,50.0,1,0,0.0981260884750813,1300.0,0.15,4,1.0,1,100,10,0,1,0
,961,901,306,Highway,1,0.5718192168464195,1.0,650.0,50.0,1,0,0.6861830602157033,650.0,0.15,4,1.0,1,100,10,0,1,0
,962,901,900,Highway,1,0.1821666907495474,1.0,650.0,50.0,1,0,0.2186000288994569,650.0,0.15,4,1.0,1,100,10,0,1,0
,963,697,695,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,964,697,894,Highway,1,0.0817717403959011,2.0,1300.0,50.0,1,0,0.0981260884750813,1300.0,0.15,4,1.0,1,100,10,0,1,0
,965,697,263,Highway,1,0.0366292004505033,2.0,1300.0,50.0,1,0,0.043955040540604,1300.0,0.15,4,1.0,1,100,10,0,1,0
,966,263,262,Highway,1,0.4085884138187636,2.0,1300.0,50.0,1,0,0.4903060965825163,1300.0,0.15,4,1.0,1,100,10,0,1,0
,967,263,697,Highway,1,0.0366292004505033,2.0,1300.0,50.0,1,0,0.043955040540604,1300.0,0.15,4,1.0,1,100,10,0,1,0
,968,263,902,Highway,1,0.2958138718481718,1.0,1000.0,50.0,1,0,0.3549766462178063,1000.0,0.15,4,1.0,1,100,10,0,1,0
,969,903,904,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,970,903,905,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,971,306,2300,Highway,1,0.3593562649927494,1.0,650.0,50.0,1,0,0.4312275179912992,650.0,0.15,4,1.0,1,100,10,0,1,0
,972,306,901,Highway,1,0.5718192168464195,1.0,650.0,50.0,1,0,0.6861830602157033,650.0,0.15,4,1.0,1,100,10,0,1,0
,973,306,303,Highway,1,0.6983652339064965,1.0,650.0,50.0,1,0,0.8380382806877958,650.0,0.15,4,1.0,1,100,10,0,1,0
,974,306,906,Highway,1,0.2943477282984649,1.0,650.0,50.0,1,0,0.3532172739581579,650.0,0.15,4,1.0,1,100,10,0,1,0
,975,460,2301,Highway,1,0.6079653126304035,5.0,7200.0,100.0,1,0,0.3647791875782421,7200.0,0.15,4,1.0,1,100,10,0,1,0
,976,2336,2302,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,977,256,254,Highway,1,0.298185597826105,2.0,1300.0,50.0,1,0,0.357822717391326,1300.0,0.15,4,1.0,1,100,10,0,1,0
,978,256,262,Highway,1,0.1200495169822655,2.0,1300.0,50.0,1,0,0.1440594203787186,1300.0,0.15,4,1.0,1,100,10,0,1,0
,979,256,907,Highway,1,0.8031474546659026,1.0,700.0,50.0,1,0,0.9637769455990832,700.0,0.15,4,1.0,1,100,10,0,1,0
,980,904,903,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,981,904,908,Highway,1,0.4011304493730729,2.0,1700.0,90.0,1,0,0.2674202995820486,1700.0,0.15,4,1.0,1,100,10,0,1,0
,982,904,909,Highway,1,0.4253738261642765,2.0,1300.0,50.0,1,0,0.5104485913971318,1300.0,0.15,4,1.0,1,100,10,0,1,0
,983,458,461,Highway,1,0.3222838264042777,4.0,7200.0,100.0,1,0,0.1933702958425666,7200.0,0.15,4,1.0,1,100,10,0,1,0
,984,458,910,Highway,1,0.4130406864656144,1.0,1200.0,60.0,1,0,0.4130406864656144,1200.0,0.15,4,1.0,1,100,10,0,1,0
,985,905,903,Highway,1,0.2245498246094326,2.0,1500.0,90.0,1,0,0.149699883072955,1500.0,0.15,4,1.0,1,100,10,0,1,0
,986,905,897,Highway,1,0.8281041244579281,2.0,1300.0,50.0,1,0,0.9937249493495138,1300.0,0.15,4,1.0,1,100,10,0,1,0
,987,905,911,Highway,1,0.5626723525965793,1.0,650.0,50.0,1,0,0.6752068231158952,650.0,0.15,4,1.0,1,100,10,0,1,0
,988,303,302,Highway,1,0.4293975502140172,2.0,1300.0,50.0,1,0,0.5152770602568206,1300.0,0.15,4,1.0,1,100,10,0,1,0
,989,303,304,Highway,1,0.1958216947380153,1.0,650.0,50.0,1,0,0.2349860336856183,650.0,0.15,4,1.0,1,100,10,0,1,0
,990,303,2303,Highway,1,0.4768201882079709,2.0,1300.0,50.0,1,0,0.5721842258495651,1300.0,0.15,4,1.0,1,100,10,0,1,0
